Cijena,Kilometraza,Zapremina_motora,Snaga_motora,Registrovan,Godina,Brand_enc,Model_enc,Tip_enc,Gorivo_enc
16700.0,222222.0,2.7,120.0,1,2003.0,21,212,4,1
21600.0,128527.0,1.5,75.0,0,2019.0,6,168,5,1
12290.0,282000.0,2.0,110.0,0,2005.0,2,593,12,1
10500.0,214000.0,1.5,66.0,0,2014.0,36,216,4,1
13100.0,222000.0,2.0,81.0,1,2009.0,45,328,4,1
22900.0,129941.0,1.5,88.0,0,2019.0,6,168,4,1
5599.0,183000.0,1.4,65.0,0,2006.0,34,14,4,0
9500.0,264.055,1.9,77.0,1,2006.0,1,97,4,1
8500.0,157392.0,1.6,81.0,1,2005.0,44,127,4,0
53000.0,160000.0,3.0,195.0,0,2017.0,2,596,4,1
16900.0,212212.0,2.0,103.0,0,2013.0,45,441,2,1
21700.0,155381.0,1.6,73.0,0,2018.0,6,169,6,1
10700.0,245000.0,1.6,77.0,0,2009.0,45,441,2,1
26280.0,225000.0,2.0,135.0,0,2013.0,45,328,4,1
33000.0,231508.0,3.0,190.0,1,2010.0,30,268,4,1
48350.0,201000.0,2.0,134.0,0,2020.0,34,57,4,1
26000.0,210000.0,2.0,110.0,1,2017.0,45,441,2,1
49000.0,150000.0,2.0,140.0,0,2018.0,46,600,4,1
3500.0,280000.0,1.9,50.0,0,2000.0,45,139,4,1
30000.0,311000.0,3.0,180.0,0,2010.0,2,79,4,1
9100.0,230000.0,2.0,105.0,1,2009.0,2,6,4,1
21500.0,282000.0,3.0,171.0,1,2006.0,1,462,12,1
22990.0,278400.0,3.0,176.0,0,2010.0,1,460,10,1
22500.0,270783.0,2.0,81.0,0,2015.0,48,612,10,1
59900.0,181000.0,2.2,125.0,0,2018.0,30,311,10,1
33500.0,338445.0,3.0,180.0,1,2012.0,1,101,4,1
27000.0,230000.0,2.0,135.0,1,2013.0,45,328,5,1
21000.0,297.0,2.0,100.0,1,2009.0,1,101,4,1
12300.0,245000.0,1.9,77.0,1,2009.0,1,97,4,1
18900.0,264512.0,1.6,85.0,0,2019.0,39,384,4,1
92000.0,98000.0,2.0,143.0,0,2020.0,30,312,12,1
12350.0,267000.0,1.6,77.0,0,2011.0,48,425,4,1
12700.0,150000.0,1.5,55.0,1,2015.0,36,216,4,1
10900.0,280000.0,2.0,81.0,0,2009.0,45,331,4,1
10950.0,250200.0,2.0,100.0,0,2011.0,6,171,4,1
11900.0,276000.0,2.0,81.0,0,2010.0,45,328,4,1
18500.0,320000.0,2.0,125.0,0,2010.0,45,328,4,1
1350.0,250000.0,1.7,55.0,1,2001.0,33,124,4,1
19900.0,160750.0,1.6,100.0,0,2018.0,22,620,2,1
21900.0,196817.0,2.0,103.0,0,2010.0,45,550,4,1
8000.0,220500.0,1.6,68.0,1,2010.0,34,14,5,1
4600.0,343000.0,1.5,78.0,0,2006.0,36,403,2,1
11800.0,271000.0,2.0,103.0,0,2010.0,45,328,4,1
11600.0,245000.0,2.0,81.0,0,2009.0,45,328,4,1
10050.0,270000.0,2.0,100.0,1,2008.0,45,441,4,1
7650.0,210560.0,1.2,55.0,0,2011.0,48,285,2,1
27900.0,250000.0,2.0,130.0,1,2012.0,1,459,12,1
11000.0,257000.0,1.5,55.0,1,2013.0,36,216,5,1
6150.0,308000.0,1.8,125.0,1,2002.0,1,98,4,4
22900.0,185700.0,2.2,110.0,0,2011.0,44,470,12,1
4900.0,324567.0,2.0,110.0,0,2003.0,2,36,4,1
2650.0,179870.0,1.2,55.0,1,2004.0,33,238,5,0
23900.0,278000.0,2.0,110.0,1,2016.0,45,441,2,1
2450.0,266000.0,1.4,74.0,0,2002.0,36,216,4,0
18990.0,245123.0,2.0,103.0,0,2010.0,45,443,4,1
13750.0,112300.0,1.6,88.0,1,2011.0,43,506,4,0
31900.0,124300.0,1.7,88.0,0,2019.0,36,338,6,1
46990.0,160000.0,2.0,90.0,0,2020.0,48,256,4,1
1400.0,338000.0,1.0,43.0,1,2001.0,33,238,5,0
12300.0,251000.0,1.6,66.0,0,2010.0,45,328,4,1
11999.0,250000.0,1.6,77.0,0,2009.0,45,328,4,1
3000.0,280000.0,1.4,55.0,0,2001.0,45,328,4,0
20950.0,257852.0,1.6,77.0,1,2013.0,1,97,4,1
4500.0,263000.0,1.6,82.0,1,2007.0,36,403,4,0
2400.0,210000.0,1.4,50.0,0,2007.0,6,160,4,1
7200.0,267000.0,1.6,88.0,1,2010.0,13,144,4,1
12900.0,300000.0,2.0,103.0,1,2011.0,34,61,4,1
55000.0,180000.0,2.2,143.0,1,2018.0,30,261,4,1
24500.0,290000.0,3.0,176.0,0,2010.0,1,460,10,1
73000.0,74900.0,2.2,143.0,1,2020.0,30,261,4,1
3999.0,270000.0,2.0,100.0,1,2003.0,34,13,1,0
28700.0,158000.0,1.6,100.0,0,2018.0,33,351,4,1
3500.0,358000.0,2.0,79.0,1,2003.0,34,31,4,1
22500.0,280000.0,2.2,120.0,1,2012.0,30,320,12,1
9350.0,253000.0,2.0,103.0,1,2007.0,1,98,2,1
45900.0,177000.0,2.0,110.0,0,2020.0,48,369,4,1
32700.0,258000.0,2.0,110.0,1,2016.0,45,441,4,1
29000.0,187500.0,1.5,88.0,0,2020.0,14,291,4,1
6800.0,242600.0,1.9,47.0,1,2005.0,45,450,5,1
7900.0,300000.0,1.9,77.0,1,2005.0,45,328,4,1
2850.0,280000.0,1.4,44.0,0,2001.0,45,450,4,0
9200.0,333444.0,2.0,110.0,0,2000.0,2,36,4,0
35500.0,268000.0,2.0,132.0,0,2013.0,45,119,12,1
18999.0,3.0,2.0,125.0,1,2009.0,45,443,4,1
16200.0,306000.0,2.0,125.0,0,2012.0,45,441,2,1
29500.0,248695.0,3.0,170.0,0,2014.0,1,102,2,1
26995.0,167800.0,1.6,85.0,1,2019.0,45,332,4,1
17500.0,238000.0,2.0,130.0,0,2010.0,2,593,10,1
7700.0,280000.0,1.9,77.0,1,2005.0,45,331,4,1
3333.0,290000.0,1.9,50.0,1,2001.0,30,149,2,1
20000.0,220638.0,1.6,77.0,1,2012.0,45,441,4,1
19000.0,223000.0,2.0,125.0,1,2012.0,45,441,4,1
1950.0,22222.0,2.0,66.0,1,2001.0,34,30,4,1
10500.0,237265.0,2.0,90.0,0,2006.0,2,5,5,1
26950.0,290000.0,1.6,88.0,1,2016.0,45,441,2,1
15999.0,248000.0,2.0,125.0,0,2009.0,1,97,4,1
5300.0,350.0,1.9,74.0,1,2004.0,45,441,2,1
5600.0,183000.0,1.0,50.0,1,2010.0,43,118,5,0
12999.0,176000.0,1.6,66.0,1,2012.0,28,430,4,1
31500.0,246000.0,2.0,130.0,1,2012.0,1,101,4,1
10800.0,1.0,1.9,96.0,0,2012.0,36,403,4,1
19300.0,240123.0,2.0,105.0,0,2009.0,1,98,4,1
33500.0,258609.0,2.2,110.0,0,2013.0,25,476,10,1
10300.0,260000.0,1.8,90.0,0,2010.0,30,91,4,1
54500.0,143800.0,2.0,110.0,0,2019.0,1,459,10,1
13900.0,90000.0,1.2,75.0,1,2012.0,36,586,1,0
3650.0,219154.0,1.2,55.0,0,2004.0,14,288,4,0
15500.0,287000.0,2.2,100.0,1,2010.0,30,148,4,1
5999.0,230000.0,2.5,85.0,0,2003.0,31,435,12,1
5900.0,129000.0,1.4,66.0,0,2009.0,6,166,5,0
11450.0,267000.0,1.6,77.0,0,2009.0,45,328,4,1
65900.0,151151.0,2.0,147.0,0,2021.0,48,369,10,1
48000.0,160000.0,2.0,139.0,0,2017.0,1,100,4,1
6900.0,332000.0,1.9,77.0,1,2007.0,48,425,2,1
14900.0,250000.0,1.5,66.0,0,2017.0,36,216,4,1
47990.0,162267.0,2.0,110.0,0,2020.0,1,459,10,1
22000.0,187399.0,1.6,77.0,0,2015.0,48,425,4,1
45900.0,128365.0,1.5,96.0,0,2021.0,34,27,6,1
44990.0,151000.0,1.5,85.0,0,2020.0,30,91,4,1
17500.0,248853.0,2.2,110.0,1,2014.0,29,72,2,1
37900.0,211000.0,2.0,100.0,1,2016.0,1,98,4,1
16900.0,231000.0,2.0,103.0,0,2010.0,17,628,12,1
57990.0,142942.0,2.0,110.0,0,2021.0,30,306,10,1
22800.0,270000.0,2.0,135.0,1,2015.0,48,425,2,1
27900.0,240000.0,2.0,110.0,0,2014.0,1,97,4,1
42990.0,145749.0,2.0,85.0,0,2022.0,30,91,5,1
8300.0,290000.0,1.9,80.0,1,2009.0,39,116,6,1
23900.0,30.0,2.7,140.0,0,2010.0,1,100,11,1
12600.0,245000.0,1.6,77.0,0,2011.0,45,450,5,1
12800.0,350000.0,2.0,125.0,0,2010.0,48,425,4,1
49900.0,112788.0,1.5,96.0,0,2021.0,34,57,6,1
11700.0,350000.0,3.0,160.0,1,2004.0,2,66,4,1
13950.0,246500.0,2.0,103.0,1,2010.0,45,441,2,1
21980.0,79126.0,1.2,62.0,0,2018.0,17,622,4,0
26999.0,190000.0,1.6,88.0,1,2015.0,45,441,4,1
9999.0,152000.0,1.2,55.0,0,2010.0,45,450,5,1
25500.0,279701.0,2.0,103.0,0,2012.0,45,550,10,1
31000.0,350000.0,3.0,220.0,1,2011.0,1,101,4,0
1750.0,128.0,2.0,70.0,1,2003.0,6,171,4,1
26990.0,136419.0,1.5,81.0,0,2018.0,36,403,5,1
8990.0,159000.0,1.2,55.0,0,2010.0,45,450,5,1
20950.0,250000.0,1.6,66.0,0,2015.0,48,425,4,1
55990.0,70254.0,2.0,110.0,0,2021.0,45,441,4,1
39900.0,81859.0,2.0,140.0,1,2015.0,45,441,4,1
36990.0,158927.0,2.0,85.0,0,2022.0,45,328,5,1
17300.0,165000.0,1.4,132.0,1,2011.0,45,450,5,0
50990.0,175581.0,2.0,110.0,0,2020.0,1,459,10,1
8400.0,264000.0,1.5,66.0,1,2008.0,34,15,4,1
23800.0,344107.0,2.0,110.0,0,2017.0,30,260,4,1
16900.0,267000.0,1.4,110.0,0,2008.0,45,550,12,0
2450.0,421311.0,1.9,88.0,0,2005.0,36,403,2,1
55990.0,97035.0,2.0,140.0,0,2019.0,46,600,12,1
49990.0,157142.0,2.0,110.0,0,2019.0,1,459,10,1
69990.0,99842.0,2.0,140.0,0,2019.0,46,600,12,1
55990.0,99239.0,2.0,140.0,0,2019.0,46,600,12,1
42990.0,78839.0,2.0,110.0,0,2019.0,45,441,4,1
48900.0,228454.0,2.0,176.0,1,2018.0,45,123,4,1
3999.0,166000.0,1.4,74.0,1,2000.0,48,285,5,4
44990.0,53000.0,2.0,85.0,1,2022.0,48,425,4,1
25200.0,116936.0,1.5,110.0,1,2018.0,45,328,4,0
50990.0,153304.0,2.0,110.0,0,2021.0,1,459,10,1
14900.0,248000.0,2.0,125.0,0,2011.0,48,425,2,1
11999.0,137000.0,1.5,70.0,0,2017.0,14,291,2,1
25990.0,112674.0,1.5,88.0,0,2019.0,34,11,6,1
57990.0,115677.0,2.0,120.0,0,2019.0,1,101,4,1
12900.0,207000.0,1.6,77.0,0,2010.0,45,328,4,1
64990.0,118598.0,2.0,150.0,0,2019.0,1,101,4,1
22900.0,260000.0,2.2,125.0,0,2011.0,30,320,6,1
50990.0,167048.0,2.0,110.0,0,2020.0,1,459,10,1
21500.0,213000.0,1.6,85.0,0,2017.0,48,425,2,1
41990.0,156070.0,2.0,110.0,0,2019.0,46,603,10,1
7400.0,253000.0,1.6,66.0,1,2008.0,34,32,5,1
8350.0,317000.0,1.9,77.0,0,2004.0,45,556,4,1
2000.0,200000.0,1.9,47.0,0,2000.0,36,216,4,1
9400.0,369639.0,2.0,103.0,1,2007.0,45,441,4,1
12200.0,124000.0,1.7,81.0,0,2010.0,33,407,2,1
4900.0,340000.0,1.9,74.0,1,2001.0,45,347,4,1
18450.0,244000.0,1.6,77.0,0,2012.0,45,441,4,1
11900.0,250000.0,1.6,77.0,1,2009.0,45,331,4,1
16999.0,214000.0,2.0,100.0,0,2012.0,14,372,12,1
8750.0,266530.0,1.9,77.0,1,2007.0,45,328,4,1
14800.0,300000.0,2.2,100.0,1,2008.0,30,147,4,1
6000.0,265000.0,1.2,55.0,1,2010.0,48,285,4,1
11500.0,351513.0,1.6,55.0,0,2011.0,45,567,3,1
8250.0,300000.0,2.0,103.0,0,2005.0,1,98,2,1
27000.0,300000.0,2.0,130.0,1,2012.0,1,101,4,1
4900.0,194000.0,1.2,55.0,1,2007.0,36,216,4,0
29990.0,176000.0,2.0,135.0,0,2012.0,2,593,12,1
13550.0,242000.0,2.0,81.0,0,2009.0,45,441,4,1
10650.0,290.0,1.6,68.0,1,2014.0,6,166,4,1
10950.0,280000.0,1.6,77.0,1,2010.0,45,328,4,1
28900.0,186000.0,1.6,96.0,0,2016.0,32,464,4,1
18500.0,200000.0,2.0,135.0,0,2010.0,17,628,10,1
6700.0,300.0,2.0,103.0,1,2005.0,39,115,4,1
25000.0,49000.0,1.6,73.0,1,2017.0,34,11,10,1
15300.0,264123.0,1.6,75.0,0,2011.0,45,202,0,1
11950.0,248000.0,1.6,77.0,1,2011.0,1,97,4,1
23900.0,215000.0,2.0,85.0,0,2012.0,2,33,4,1
24900.0,280000.0,2.0,100.0,1,2013.0,1,98,4,1
13600.0,273000.0,2.0,103.0,1,2011.0,48,425,2,1
15880.0,3.0,1.6,77.0,0,2014.0,45,441,2,1
27990.0,190000.0,1.6,96.0,0,2016.0,32,589,10,1
14999.0,243000.0,2.0,88.0,0,2009.0,1,98,2,1
18900.0,159000.0,1.6,77.0,0,2013.0,48,425,4,1
6700.0,295661.0,1.6,85.0,1,2005.0,45,331,4,0
17900.0,241369.0,2.0,103.0,0,2013.0,48,612,4,1
16800.0,293169.0,2.0,103.0,0,2012.0,45,441,4,1
18700.0,235000.0,2.0,88.0,0,2012.0,1,98,2,1
13950.0,273000.0,2.0,103.0,0,2012.0,39,115,6,1
15800.0,117538.0,2.0,110.0,0,2011.0,36,370,12,1
3200.0,364852.0,2.2,105.0,0,2000.0,30,148,4,1
10800.0,241335.0,1.6,77.0,0,2011.0,39,115,4,1
51000.0,164000.0,2.0,160.0,1,2018.0,46,603,10,1
10500.0,277900.0,1.9,77.0,1,2005.0,45,441,4,1
13600.0,250000.0,2.0,110.0,1,2011.0,45,441,2,1
48000.0,103000.0,2.0,110.0,0,2018.0,45,529,10,1
36000.0,71500.0,2.0,110.0,1,2019.0,48,425,4,1
13200.0,198100.0,1.6,77.0,0,2011.0,45,328,4,1
10900.0,207000.0,1.6,77.0,1,2012.0,1,97,4,1
29500.0,212000.0,3.5,170.0,1,2011.0,30,396,4,1
18700.0,241000.0,1.6,77.0,1,2013.0,45,328,4,1
20000.0,240000.0,3.5,206.0,1,2005.0,30,194,4,0
67000.0,188000.0,2.2,125.0,1,2017.0,30,312,11,1
12500.0,167000.0,1.5,1.5,1,2011.0,36,403,4,1
44000.0,322000.0,2.0,100.0,0,2017.0,45,538,4,1
23900.0,140974.0,1.6,96.0,0,2015.0,32,464,10,1
4300.0,285000.0,1.9,74.0,0,2002.0,45,328,4,1
21700.0,261000.0,1.6,77.0,0,2015.0,45,202,0,1
36900.0,209250.0,2.0,130.0,0,2014.0,1,460,10,1
22500.0,246255.0,2.0,103.0,0,2014.0,45,441,2,1
24800.0,0.0,2.0,103.0,0,2014.0,45,534,4,1
74800.0,180000.0,2.2,143.0,0,2019.0,30,261,4,1
10800.0,240000.0,1.2,55.0,0,2011.0,45,450,4,1
7500.0,230000.0,1.2,55.0,0,2011.0,48,285,4,1
3600.0,210000.0,2.2,103.0,1,2002.0,30,93,4,4
15500.0,278000.0,2.0,103.0,1,2011.0,45,441,2,1
6800.0,245000.0,1.6,75.0,0,2006.0,2,5,4,0
40000.0,214000.0,2.0,160.0,0,2015.0,2,65,4,1
4500.0,220000.0,1.6,70.0,0,2003.0,34,13,4,0
16500.0,333000.0,2.2,125.0,1,2008.0,30,261,4,1
24200.0,229982.0,2.0,133.0,0,2016.0,34,61,4,1
2800.0,400000.0,1.4,50.0,0,2002.0,34,31,5,1
38000.0,255.0,2.0,140.0,1,2016.0,1,98,2,1
29750.0,210000.0,1.6,85.0,0,2019.0,39,125,12,1
15800.0,260000.0,2.0,85.0,0,2012.0,2,5,5,1
44900.0,160000.0,2.0,110.0,0,2020.0,2,591,10,1
1300.0,250000.0,1.1,44.0,1,2003.0,6,501,4,0
56000.0,130000.0,2.2,110.0,1,2020.0,31,374,9,1
2800.0,250000.0,1.4,51.0,1,2007.0,48,452,0,1
28000.0,178000.0,2.0,135.0,0,2012.0,2,593,12,1
12500.0,255000.0,2.0,85.0,0,2010.0,2,5,4,1
15000.0,294000.0,2.0,100.0,1,2008.0,1,98,4,1
19500.0,314000.0,3.0,176.0,1,2010.0,45,447,4,1
5400.0,340000.0,1.9,50.0,0,2001.0,45,328,4,1
4200.0,340.0,1.9,85.0,1,2002.0,14,324,6,1
27750.0,258000.0,3.0,180.0,1,2012.0,1,98,4,1
22400.0,242000.0,2.0,105.0,0,2010.0,1,460,10,1
5100.0,331670.0,1.9,66.0,0,2002.0,33,577,4,1
11400.0,209000.0,2.0,103.0,0,2010.0,45,441,2,1
7650.0,320000.0,2.0,103.0,1,2004.0,45,556,6,1
4400.0,340000.0,2.2,85.0,0,2001.0,30,148,4,1
23400.0,218200.0,2.0,103.0,0,2011.0,45,550,12,1
7000.0,230000.0,1.2,50.0,0,2011.0,48,285,4,1
15900.0,280500.0,2.0,120.0,1,2010.0,14,372,12,1
7000.0,380000.0,2.0,80.0,0,2007.0,30,147,4,1
8850.0,200.0,1.3,53.0,0,2010.0,13,457,4,1
46000.0,120616.0,2.0,100.0,1,2017.0,1,100,4,1
22990.0,225535.0,2.2,110.0,0,2012.0,29,199,10,1
8000.0,298000.0,1.9,77.0,0,2007.0,45,328,4,1
17999.0,231111.0,1.4,66.0,0,2015.0,44,126,4,1
3200.0,215000.0,1.5,73.0,0,2005.0,43,350,4,4
27500.0,80.181,1.5,81.0,1,2017.0,36,207,10,1
32000.0,165000.0,2.0,140.0,0,2011.0,1,460,4,1
33000.0,299446.0,2.0,120.0,1,2015.0,1,460,10,1
7800.0,284000.0,2.0,135.0,0,2008.0,1,97,5,1
55000.0,69595.0,2.0,147.0,1,2021.0,48,526,4,1
67980.0,75432.0,2.0,140.0,0,2018.0,46,600,10,1
1600.0,180000.0,2.0,85.0,0,1995.0,42,383,4,0
81980.0,137571.0,2.0,173.0,0,2019.0,46,600,10,1
8800.0,280000.0,1.3,70.0,0,2011.0,33,124,2,1
35500.0,230000.0,1.6,88.0,0,2018.0,45,441,4,1
32500.0,120228.0,1.2,96.0,0,2018.0,33,341,10,0
3000.0,312.0,1.5,48.0,0,2001.0,36,216,4,1
10900.0,255000.0,1.8,105.0,1,2006.0,30,146,4,0
12300.0,205000.0,1.5,55.0,1,2013.0,36,216,4,1
29600.0,217000.0,2.0,110.0,1,2016.0,45,328,5,1
16950.0,307000.0,2.0,105.0,0,2009.0,2,593,12,1
14200.0,300000.0,2.0,103.0,0,2010.0,45,441,2,1
41500.0,170763.0,2.0,110.0,0,2018.0,2,591,10,1
3200.0,278543.0,2.2,114.0,0,2008.0,17,508,4,1
18799.0,267750.0,2.0,105.0,0,2010.0,1,98,4,1
9900.0,290430.0,1.6,82.0,1,2012.0,34,32,2,1
7500.0,290000.0,1.9,77.0,1,2004.0,45,328,8,1
3800.0,230000.0,1.9,81.0,1,2001.0,1,97,4,1
36900.0,196000.0,2.0,110.0,0,2018.0,45,550,10,1
14500.0,279500.0,2.0,103.0,1,2009.0,1,97,4,1
22444.0,150000.0,1.6,77.0,0,2015.0,45,328,4,1
9500.0,197000.0,1.2,55.0,0,2011.0,39,349,4,1
15800.0,245000.0,2.2,130.0,1,2007.0,44,470,10,1
78000.0,39545.0,2.0,147.0,1,2022.0,48,369,10,1
16999.0,140000.0,1.7,96.0,0,2013.0,4,562,4,1
5200.0,26000.0,2.5,132.0,0,2003.0,1,98,2,1
6000.0,190000.0,2.0,110.0,1,2002.0,1,98,4,0
8000.0,298000.0,1.9,77.0,1,2006.0,45,621,4,1
15444.0,260000.0,2.0,103.0,0,2009.0,1,97,4,1
12999.0,276000.0,1.6,77.0,0,2010.0,0,327,4,1
8000.0,298000.0,1.9,77.0,0,2006.0,45,328,4,1
12300.0,228000.0,2.0,103.0,1,2009.0,6,171,4,1
2700.0,312000.0,1.4,55.0,1,2000.0,6,608,2,0
23950.0,220400.0,2.0,130.0,0,2013.0,45,515,4,1
8400.0,288000.0,2.0,96.0,1,2007.0,14,324,4,1
23500.0,235000.0,2.0,125.0,0,2011.0,1,100,4,1
18900.0,280000.0,1.6,77.0,1,2012.0,45,328,4,1
73000.0,57000.0,2.0,81.0,1,2021.0,45,328,11,0
1890.0,199000.0,1.4,55.0,1,1999.0,13,143,5,0
3000.0,189000.0,1.2,62.0,1,2004.0,17,106,4,0
37000.0,320000.0,3.0,230.0,0,2013.0,2,81,4,1
19500.0,283000.0,2.0,125.0,1,2010.0,1,98,2,1
17000.0,243000.0,2.0,103.0,1,2010.0,45,511,11,1
21000.0,204000.0,1.6,84.0,1,2013.0,46,497,4,1
2900.0,260000.0,1.4,1.6,0,2005.0,6,160,4,1
15500.0,219000.0,2.0,81.0,0,2012.0,48,612,4,1
17900.0,247000.0,2.0,103.0,0,2011.0,45,441,2,1
5600.0,329000.0,2.0,89.0,0,2002.0,29,72,4,1
4500.0,250000.0,1.9,66.0,0,1998.0,45,328,5,1
11900.0,214000.0,1.6,66.0,1,2012.0,45,450,4,1
14200.0,193403.0,1.6,77.0,0,2011.0,1,97,4,1
12300.0,238000.0,1.9,96.0,1,2006.0,43,339,12,1
69980.0,100875.0,2.0,145.0,0,2020.0,46,600,10,1
7199.0,220000.0,1.9,77.0,0,2005.0,45,328,4,1
20500.0,244000.0,2.0,103.0,0,2010.0,45,550,4,1
26000.0,202849.0,1.6,85.0,0,2020.0,45,328,4,1
1800.0,300000.0,1.9,88.0,0,2005.0,36,377,2,1
3900.0,200000.0,2.5,74.0,1,2002.0,14,291,4,0
5400.0,320000.0,1.9,96.0,0,2004.0,45,441,4,1
3000.0,296150.0,1.9,55.0,0,2001.0,39,349,4,1
40000.0,50000.0,2.0,200.0,0,2022.0,30,181,4,1
5000.0,50000.0,2.7,80.0,0,2024.0,30,93,12,0
8500.0,211000.0,1.2,51.0,0,2015.0,13,567,5,0
6999.0,200658.0,1.4,77.0,1,2010.0,33,124,4,0
22000.0,250010.0,1.6,81.0,1,2014.0,45,328,4,1
37990.0,148949.0,2.0,140.0,0,2018.0,2,23,6,1
11100.0,221706.0,1.6,55.0,0,2010.0,45,450,5,1
29800.0,215000.0,2.0,100.0,1,2015.0,1,98,4,1
20990.0,129866.0,1.5,75.0,0,2020.0,6,161,5,1
8650.0,215000.0,2.0,100.0,1,2009.0,6,171,4,1
33900.0,202000.0,1.6,88.0,1,2018.0,34,57,6,1
10500.0,240000.0,2.0,150.0,0,2005.0,45,328,4,0
8700.0,196533.0,1.2,57.0,0,2011.0,48,285,4,0
22900.0,280101.0,2.0,110.0,1,2013.0,45,328,4,1
27990.0,109888.0,1.5,75.0,0,2019.0,34,11,4,1
9500.0,298300.0,1.9,77.0,1,2008.0,45,331,5,1
6300.0,390000.0,1.9,74.0,1,2001.0,1,98,4,1
3400.0,300.0,1.9,50.0,0,2003.0,45,328,4,1
24800.0,290000.0,1.6,81.0,0,2015.0,45,328,4,1
24990.0,132589.0,1.5,75.0,0,2020.0,34,32,2,1
13500.0,267000.0,2.0,105.0,1,2009.0,1,98,2,1
14000.0,287000.0,3.0,142.0,0,2001.0,2,66,4,1
3900.0,220000.0,1.4,44.0,0,2005.0,45,387,5,0
12500.0,220551.0,1.2,77.0,0,2011.0,48,425,4,0
23800.0,249000.0,2.0,103.0,1,2013.0,1,459,10,1
14800.0,257305.0,1.6,77.0,0,2012.0,45,328,4,1
2600.0,359000.0,1.9,58.0,0,2001.0,39,349,4,1
8700.0,234000.0,1.9,77.0,1,2007.0,39,384,4,1
11900.0,122000.0,1.4,55.0,0,2014.0,34,15,4,1
12500.0,258000.0,2.0,81.0,1,2009.0,45,328,4,1
7500.0,240000.0,1.7,81.0,0,2010.0,33,407,4,1
8999.0,234000.0,1.2,55.0,0,2013.0,48,285,4,1
3200.0,203000.0,1.2,55.0,1,2003.0,36,216,5,0
1000.0,260000.0,1.4,44.0,0,1997.0,45,450,4,0
3950.0,317000.0,1.9,66.0,0,2001.0,45,328,2,1
16997.0,235000.0,1.4,66.0,1,2015.0,48,285,4,1
36500.0,150000.0,2.2,145.0,1,2015.0,17,337,12,1
16700.0,278000.0,2.0,103.0,0,2012.0,45,441,2,1
19800.0,168000.0,2.0,125.0,0,2012.0,48,526,4,1
26500.0,247000.0,1.6,85.0,1,2015.0,14,413,4,1
4700.0,320000.0,1.9,88.0,1,2006.0,36,338,6,1
16000.0,280000.0,2.0,103.0,1,2010.0,45,441,4,1
21900.0,193095.0,2.2,129.0,0,2012.0,29,199,12,1
9790.0,321000.0,2.4,136.0,0,2005.0,46,497,4,1
22600.0,157000.0,1.6,85.0,0,2017.0,48,425,2,1
16950.0,234800.0,2.0,103.0,0,2014.0,33,351,4,1
59980.0,118000.0,2.0,140.0,1,2018.0,45,123,4,1
16999.0,292000.0,1.6,77.0,0,2015.0,48,425,4,1
15000.0,220000.0,1.6,77.0,1,2011.0,0,327,4,1
6400.0,264000.0,2.2,105.0,0,2002.0,30,148,4,1
8000.0,180000.0,1.6,88.0,0,2007.0,28,221,5,0
2199.0,210000.0,1.4,50.0,0,2003.0,34,13,4,1
15950.0,174000.0,1.6,77.0,0,2013.0,45,328,4,1
17700.0,245033.0,2.0,103.0,0,2013.0,48,526,2,1
6000.0,333333.0,2.0,110.0,1,2003.0,2,36,4,1
24500.0,358412.0,3.2,165.0,1,2009.0,30,395,12,1
8000.0,384122.0,3.0,160.0,0,2004.0,2,66,2,1
2800.0,279000.0,1.9,85.0,1,2003.0,36,377,4,1
18499.0,179500.0,1.6,77.0,0,2013.0,48,425,4,1
19500.0,246000.0,2.0,103.0,1,2011.0,45,441,2,1
12900.0,177000.0,1.4,66.0,0,2015.0,33,238,5,0
5300.0,260000.0,1.9,74.0,0,2002.0,45,441,4,1
19500.0,160000.0,2.0,103.0,0,2011.0,1,567,4,1
15900.0,241000.0,2.0,103.0,0,2012.0,1,97,4,1
2500.0,345000.0,1.8,85.0,0,2003.0,14,291,4,1
6200.0,320000.0,1.9,96.0,1,2002.0,1,98,2,1
8800.0,23000.0,1.6,88.0,0,2008.0,33,351,4,0
49000.0,147000.0,3.0,180.0,0,2011.0,35,209,4,1
2950.0,280000.0,1.9,75.0,0,2002.0,36,403,4,1
5350.0,331000.0,1.9,47.0,1,2004.0,48,285,2,1
11200.0,320000.0,1.9,77.0,1,2007.0,45,441,4,1
6500.0,357000.0,2.0,103.0,0,2011.0,14,324,4,1
21900.0,231500.0,1.6,85.0,1,2018.0,48,425,2,1
6000.0,378000.0,1.9,85.0,1,2000.0,45,441,2,1
28500.0,220000.0,2.2,110.0,0,2014.0,44,470,4,1
16900.0,260000.0,1.9,95.0,1,2010.0,43,339,12,1
4200.0,139000.0,1.2,47.0,0,2002.0,45,450,4,0
8000.0,210000.0,2.0,100.0,0,2014.0,2,37,12,1
6200.0,226000.0,1.6,80.0,0,2009.0,14,158,6,1
1900.0,222255.0,1.9,85.0,0,2004.0,13,523,4,1
20500.0,240000.0,2.2,110.0,0,2012.0,44,470,4,1
12500.0,178000.0,3.0,171.0,0,2007.0,1,101,4,1
9000.0,158096.0,1.9,77.0,0,2007.0,48,285,4,1
2800.0,390000.0,1.9,59.0,1,2000.0,36,365,0,1
16500.0,236000.0,2.2,100.0,0,2010.0,30,147,4,1
16500.0,289583.0,2.0,103.0,1,2011.0,45,441,2,1
