Brand,Model,Cijena,Kilometraza,Zapremina_motora,Snaga_motora,Tip,Registrovan,Godina,Gorivo
Škoda,Octavia,13600.0,234315.0,1.6,77.0,Karavan,false,2012.0,Dizel
Mercedes-Benz,C 180,38900.0,125669.0,1.6,85.0,Limuzina,false,2017.0,Dizel
Škoda,Octavia,28900.0,230000.0,1.6,85.0,Limuzina,0,2019.0,Dizel
Porsche,Cayenne,135000.0,110000.0,3.0,250.0,,true,2019.0,Benzin
Škoda,Octavia,24400.0,155000.0,1.6,85.0,Limuzina,0,2017.0,Dizel
Opel,Astra,10399.0,300.0,1.7,81.0,Karavan,0,2011.0,Dizel
Peugeot,2008,33999.0,227000.0,1.5,81.0,,0,2021.0,Dizel
Renault,Clio,2200.0,205000.0,1.2,50.0,Limuzina,true,2003.0,Benzin
Citroen,C5,3900.0,312308.0,1.6,80.0,,false,2006.0,Dizel
Volkswagen,Tiguan,44000.0,181000.0,2.0,110.0,Terenac,false,2018.0,Dizel
BMW,X1,19999.0,287000.0,2.0,105.0,Terenac,0,2010.0,Dizel
Mercedes-Benz,B 200,8500.0,300000.0,2.0,103.0,Limuzina,false,2008.0,Dizel
Citroen,C4 Spacetourer,26990.0,147321.0,1.5,96.0,Monovolumen,false,2019.0,Dizel
Volkswagen,Polo,10000.0,182000.0,1.2,55.0,Malo auto,false,2013.0,Dizel
Volkswagen,Golf Plus,15990.0,188274.0,1.6,105.0,Limuzina,false,2012.0,Dizel
Mercedes-Benz,C 250,33500.0,170000.0,2.5,150.0,Karavan,true,2014.0,Dizel
Peugeot,308,14700.0,162166.0,1.6,73.0,Karavan,0,2017.0,Dizel
Citroen,C4 Cactus,24900.0,131438.0,1.5,75.0,Malo auto,false,2020.0,Dizel
Mercedes-Benz,C 220,15450.0,264000.0,2.2,100.0,Karavan,true,2010.0,Dizel
Audi,A4,61990.0,164000.0,3.0,170.0,Limuzina,true,2019.0,Dizel
Volvo,V70,6300.0,320000.0,2.4,103.0,Karavan,true,2002.0,Plin
Opel,Zafira,6900.0,307000.0,1.9,110.0,Monovolumen,true,2007.0,Dizel
Škoda,Octavia,18100.0,244000.0,2.0,110.0,Karavan,true,2015.0,Dizel
Volkswagen,Golf,13500.0,220000.0,1.4,90.0,,true,2011.0,Benzin
Škoda,Superb,5850.0,250000.0,1.9,77.0,Limuzina,true,2006.0,Dizel
Volkswagen,Golf,21500.0,280000.0,2.0,110.0,Karavan,0,2014.0,Dizel
Citroen,C3,19900.0,81000.0,1.2,60.0,Limuzina,false,2021.0,Benzin
BMW,116,5999.0,300000.0,1.8,90.0,,0,2009.0,Benzin
Renault,Megane,9400.0,260000.0,1.5,81.0,,true,2012.0,Dizel
Audi,A6,34500.0,250000.0,3.0,150.0,,0,2012.0,Dizel
Ford,Focus,7800.0,222000.0,1.6,66.0,,0,2010.0,Dizel
Opel,Zafira Tourer,14950.0,211548.0,2.0,121.0,,0,2013.0,Dizel
Mercedes-Benz,C 220,16000.0,317000.0,2.2,125.0,,0,2010.0,Dizel
Audi,Q5,32000.0,223000.0,2.0,130.0,,0,2013.0,Dizel
Renault,Megane GrandCoupe,8000.0,391879.0,1.9,96.0,Sportski/kupe,0,2009.0,Dizel
Audi,Q5,34500.0,274000.0,2.0,130.0,,0,2014.0,Dizel
Seat,Ibiza,8300.0,139000.0,1.2,44.0,Limuzina,0,2011.0,Benzin
Mercedes-Benz,Drugi,23900.0,253000.0,2.2,110.0,Kombi,0,2008.0,Dizel
Peugeot,2008,21900.0,240000.0,1.6,88.0,SUV,0,2016.0,Dizel
Audi,Q5,26000.0,228352.0,2.0,125.0,Terenac,false,2011.0,Dizel
Lancia,Ypsilon,1400.0,270000.0,1.2,44.0,,0,2002.0,Benzin
Renault,Laguna,2500.0,260000.0,1.9,88.0,Karavan,0,2002.0,Dizel
Ford,Kuga,18000.0,195348.0,2.0,103.0,,0,2011.0,Dizel
BMW,530,109000.0,130000.0,3.0,210.0,Limuzina,true,2020.0,Dizel
Peugeot,5008,52000.0,41505.0,2.0,110.0,SUV,0,2018.0,Dizel
Volkswagen,Bora,3750.0,210000.0,1.6,77.0,Limuzina,true,2001.0,Benzin
Peugeot,2008,41980.0,102756.0,1.5,96.0,SUV,false,2021.0,Dizel
Volkswagen,Golf,35150.0,148000.0,2.0,135.0,Malo auto,false,2016.0,Dizel
Škoda,Superb,13999.0,209000.0,2.0,125.0,Karavan,0,2010.0,Dizel
Volkswagen,Passat,10500.0,270000.0,2.0,81.0,Karavan,false,2009.0,Dizel
Volkswagen,Passat,19999.0,226235.0,2.0,103.0,Limuzina,0,2011.0,Dizel
Toyota,RAV 4,15200.0,284000.0,2.2,100.0,,0,2008.0,Dizel
Hyundai,ix35,21900.0,275126.0,2.0,135.0,SUV,false,2014.0,Dizel
Ford,Focus,2200.0,275950.0,1.8,55.0,,0,2002.0,Dizel
Renault,Kadjar,30980.0,106928.0,1.5,81.0,SUV,false,2018.0,Dizel
Peugeot,5008,47980.0,98414.0,1.5,96.0,SUV,false,2019.0,Dizel
Renault,Scenic,8999.0,192000.0,1.5,81.0,Monovolumen,false,2010.0,Dizel
Volkswagen,Passat,27900.0,227567.0,1.6,88.0,Karavan,false,2015.0,Dizel
Citroen,C5,9990.0,225832.0,2.0,103.0,Karavan,0,2011.0,Dizel
Volkswagen,Golf Plus,8400.0,360000.0,1.9,77.0,Limuzina,true,2005.0,Dizel
Volkswagen,Golf,28990.0,213268.0,1.6,85.0,Limuzina,0,2019.0,Dizel
Volkswagen,Arteon,67900.0,54500.0,2.0,140.0,Limuzina,false,2020.0,Dizel
Volkswagen,Golf,10900.0,223000.0,1.6,100.0,,true,2012.0,Dizel
Opel,Antara,15999.0,159000.0,2.2,135.0,Terenac,0,2011.0,Dizel
Mercedes-Benz,GLC 250,74900.0,80000.0,1.0,150.0,SUV,true,2019.0,Dizel
Škoda,Octavia,12500.0,267000.0,1.6,77.0,,0,2011.0,Dizel
Audi,A6,38000.0,197000.0,2.0,100.0,Limuzina,0,2017.0,Dizel
Peugeot,308,11499.0,199321.0,1.6,1.0,,false,2013.0,Dizel
Volkswagen,Passat,12950.0,249000.0,1.6,77.0,Karavan,true,2011.0,Dizel
Citroen,C5,13900.0,295000.0,2.0,103.0,Limuzina,true,2013.0,Dizel
Ford,Focus,13999.0,193000.0,1.5,70.0,Karavan,false,2016.0,Dizel
Škoda,Octavia,13300.0,226000.0,1.6,77.0,Karavan,0,2012.0,Dizel
Volkswagen,Passat,5000.0,356000.0,1.9,96.0,Limuzina,true,2001.0,Dizel
Seat,Leon,19500.0,207880.0,2.0,110.0,Limuzina,0,2013.0,Dizel
Ford,Ranger,159900.0,13000.0,3.0,215.0,Pick up,true,2023.0,Benzin
BMW,M8,239900.0,35000.0,1.0,460.0,Sportski/kupe,true,2020.0,Benzin
Audi,A4,7000.0,285000.0,3.0,164.0,Limuzina,true,2002.0,Benzin
Volkswagen,Golf,7777.0,280000.0,1.9,77.0,Malo auto,true,2005.0,Dizel
Audi,A3,13900.0,223456.0,1.6,77.0,Limuzina,true,2011.0,Dizel
Volkswagen,Passat,18890.0,209278.0,2.0,103.0,Karavan,true,2014.0,Dizel
Audi,A4,15900.0,260000.0,2.0,100.0,Limuzina,0,2009.0,Dizel
Volkswagen,Passat,15800.0,248000.0,2.0,125.0,Limuzina,0,2011.0,Dizel
BMW,520,25950.0,277000.0,2.0,135.0,Limuzina,true,2012.0,Dizel
Volvo,XC 60,22950.0,285000.0,2.4,120.0,SUV,0,2010.0,Dizel
Audi,A3,25900.0,277697.0,2.0,135.0,,false,2014.0,Dizel
Volkswagen,Golf,6700.0,311000.0,1.9,82.0,Limuzina,true,2003.0,Dizel
Land Rover,Range Rover Evoque,31900.0,190000.0,2.2,110.0,SUV,0,2013.0,Dizel
Mercedes-Benz,GLE 400 Coupe,149990.0,51000.0,3.0,243.0,Sportski/kupe,false,2022.0,Dizel
Audi,A4,8500.0,340000.0,1.9,96.0,,0,2003.0,Dizel
BMW,330,21500.0,335000.0,3.0,180.0,Sportski/kupe,0,2010.0,Dizel
Suzuki,Swift,9999.0,190000.0,1.2,69.0,Malo auto,true,2011.0,Benzin
Mercedes-Benz,Vito,32800.0,248000.0,1.6,150.0,,0,2016.0,Dizel
Mercedes-Benz,GLE 400 Coupe,165000.0,82300.0,3.0,243.0,SUV,true,2021.0,Dizel
Škoda,Octavia,13800.0,181000.0,2.0,81.0,Karavan,true,2012.0,Dizel
Mercedes-Benz,S 350,239980.0,113448.0,2.9,210.0,Limuzina,0,2022.0,Dizel
BMW,X1,23900.0,207000.0,2.0,103.0,Terenac,0,2013.0,Dizel
Volkswagen,Golf,10900.0,264900.0,2.0,81.0,Limuzina,0,2009.0,Dizel
Audi,A4,16500.0,238415.0,2.0,105.0,Limuzina,0,2010.0,Dizel
Toyota,Verso,11999.0,427088.0,1.6,97.0,Monovolumen,false,2011.0,Benzin
Volkswagen,Golf,15300.0,252000.0,2.0,103.0,,0,2010.0,Dizel
Peugeot,308,14999.0,277000.0,1.6,88.0,Karavan,false,2016.0,Dizel
Škoda,Yeti,11499.0,188783.0,1.8,118.0,,true,2010.0,Benzin
Volvo,XC 70,14900.0,380000.0,2.4,136.0,,0,2007.0,Dizel
BMW,X3,84500.0,45000.0,2.0,140.0,Terenac,true,2019.0,Dizel
Porsche,Cayenne,53900.0,290650.0,3.0,180.0,Terenac,true,2013.0,Dizel
Mercedes-Benz,C 200,16000.0,256800.0,1.8,88.0,Karavan,true,2012.0,Dizel
Mercedes-Benz,GLC 220,51900.0,207900.0,2.2,120.0,Terenac,true,2016.0,Dizel
Škoda,Rapid,11350.0,211000.0,1.6,66.0,,0,2014.0,Dizel
Volkswagen,Passat,35950.0,198000.0,2.0,140.0,Karavan,false,2019.0,Dizel
Peugeot,3008,18950.0,290000.0,2.0,120.0,Monovolumen,false,2014.0,Hibrid
Opel,Insignia,10199.0,232632.0,2.0,118.0,Limuzina,0,2011.0,Dizel
Volkswagen,Golf,21000.0,240000.0,1.6,77.0,Limuzina,0,2013.0,Dizel
Volkswagen,Touran,16400.0,246500.0,1.6,77.0,Monovolumen,0,2011.0,Dizel
Mercedes-Benz,A 180,5950.0,337000.0,2.0,80.0,,0,2006.0,Dizel
Ford,Focus,2750.0,323000.0,1.8,66.0,Karavan,true,2002.0,Dizel
Renault,Megane,23500.0,122000.0,1.5,70.0,Limuzina,false,2021.0,Dizel
Renault,Kadjar,33980.0,105615.0,1.5,84.0,SUV,false,2019.0,Dizel
Volkswagen,Golf,12600.0,296854.0,1.6,77.0,,0,2011.0,Dizel
Renault,Captur,29980.0,87893.0,1.5,66.0,Monovolumen,false,2019.0,Dizel
Ford,Kuga,18400.0,191000.0,2.0,103.0,SUV,false,2010.0,Dizel
Nissan,X-Trail,41900.0,215842.0,2.0,130.0,SUV,0,2017.0,Dizel
Kia,Rio,11999.0,280000.0,1.4,66.0,,0,2013.0,Dizel
Volkswagen,Golf,10800.0,303000.0,1.6,77.0,Karavan,0,2012.0,Dizel
Audi,A6,72900.0,123456.0,2.0,150.0,Limuzina,true,2020.0,Dizel
Škoda,Rapid,14999.0,189000.0,1.2,77.0,Karavan,false,2014.0,Benzin
Volkswagen,Golf,20900.0,199000.0,1.6,77.0,Limuzina,true,2014.0,Dizel
Peugeot,207,7900.0,250000.0,1.6,66.0,Malo auto,true,2007.0,Dizel
Seat,Leon,26500.0,90.302,2.0,110.0,Karavan,true,2015.0,Dizel
Seat,Ibiza,8700.0,240000.0,1.2,55.0,,true,2012.0,Dizel
Volkswagen,Passat,14900.0,280000.0,1.6,77.0,Karavan,true,2011.0,Dizel
Audi,A4,17500.0,275000.0,2.0,88.0,Limuzina,0,2011.0,Dizel
Peugeot,308,23490.0,133440.0,1.5,75.0,Karavan,false,2020.0,Dizel
Volkswagen,Golf,20900.0,213000.0,2.0,110.0,,false,2013.0,Dizel
Volkswagen,Golf,19200.0,281962.0,1.6,81.0,Karavan,true,2015.0,Dizel
Volkswagen,Golf,21999.0,263100.0,1.6,81.0,Limuzina,0,2013.0,Dizel
Škoda,Superb,33000.0,217000.0,2.0,140.0,Karavan,true,2015.0,Dizel
BMW,318,13500.0,205000.0,2.0,140.0,,false,2009.0,Dizel
Audi,A4,26300.0,252863.0,2.0,105.0,Limuzina,0,2014.0,Dizel
Volkswagen,Phaeton,27900.0,258120.0,3.0,176.0,Limuzina,true,2010.0,Dizel
Peugeot,308,8900.0,240000.0,1.6,66.0,Malo auto,true,2008.0,Dizel
Audi,A4,22900.0,293217.0,2.0,130.0,Karavan,0,2013.0,Dizel
Volkswagen,Touran,29500.0,274150.0,2.0,110.0,Karavan,true,2016.0,Dizel
Peugeot,207,8900.0,170000.0,1.4,70.0,Malo auto,true,2010.0,Benzin
Volkswagen,Tiguan,15900.0,250000.0,2.0,103.0,,true,2009.0,Dizel
Škoda,Fabia,8000.0,245000.0,1.2,55.0,Karavan,0,2011.0,Dizel
Audi,Q3,35999.0,208000.0,2.0,135.0,Terenac,true,2016.0,Dizel
Mercedes-Benz,C 220,14500.0,243000.0,2.2,125.0,Karavan,true,2010.0,Dizel
Volkswagen,Golf Plus,12500.0,211000.0,1.6,77.0,Limuzina,0,2012.0,Dizel
Renault,Scenic,2700.0,290000.0,1.9,88.0,Limuzina,0,2005.0,Dizel
Volkswagen,Golf,12300.0,225000.0,1.6,77.0,,true,2011.0,Dizel
Volkswagen,Golf,11950.0,235000.0,2.0,81.0,,0,2009.0,Dizel
Audi,SQ5,55000.0,215000.0,3.0,240.0,SUV,true,2015.0,Dizel
Volkswagen,Tiguan,18900.0,238000.0,2.0,103.0,SUV,0,2010.0,Dizel
Mercedes-Benz,ML 270,15200.0,352009.0,2.7,120.0,,0,2004.0,Dizel
Audi,A4,16450.0,246123.0,2.0,105.0,Limuzina,0,2010.0,Dizel
Volkswagen,Polo,9700.0,217230.0,1.2,55.0,Limuzina,0,2011.0,Dizel
Volkswagen,Polo,10650.0,223587.0,1.6,55.0,Malo auto,0,2009.0,Dizel
Volkswagen,Golf,13200.0,312000.0,2.0,81.0,Limuzina,false,2009.0,Dizel
Mercedes-Benz,ML 350,35000.0,326000.0,3.5,190.0,SUV,true,2012.0,Dizel
Citroen,C3,11500.0,160000.0,1.4,1.0,Limuzina,false,2013.0,Dizel
Ford,Fiesta,9000.0,178000.0,1.6,70.0,,0,2010.0,Dizel
Volkswagen,Touran,12200.0,245600.0,1.9,88.0,Limuzina,0,2007.0,Dizel
Mercedes-Benz,E 280,16750.0,303335.0,3.0,140.0,Limuzina,true,2008.0,Dizel
Dacia,Sandero,14000.0,86000.0,1.0,54.0,,0,2018.0,Benzin
Land Rover,Freelander,7900.0,280000.0,2.0,72.0,,0,1998.0,Dizel
Volkswagen,Tiguan,15999.0,287000.0,2.0,103.0,,0,2009.0,Dizel
Mercedes-Benz,GLC 200,74990.0,205287.0,2.0,120.0,Terenac,false,2019.0,Dizel
Audi,Q5,34900.0,257000.0,3.0,180.0,Terenac,0,2013.0,Dizel
Mercedes-Benz,B 180,31990.0,125930.0,1.5,80.0,Limuzina,0,2017.0,Dizel
Peugeot,508,35900.0,162694.0,1.5,96.0,Limuzina,false,2019.0,Dizel
Škoda,Octavia,41900.0,174000.0,2.0,85.0,Limuzina,false,2021.0,Dizel
Renault,Megane,19990.0,173000.0,1.5,66.0,Limuzina,false,2017.0,Dizel
Volkswagen,Golf,13300.0,268390.0,2.0,103.0,Limuzina,false,2009.0,Dizel
Peugeot,2008,37900.0,105987.0,1.5,75.0,,false,2020.0,Dizel
Peugeot,308,21900.0,121000.0,1.5,75.0,Limuzina,false,2019.0,Dizel
Volvo,XC40,53990.0,139580.0,2.0,110.0,Terenac,false,2020.0,Dizel
Škoda,Octavia,42990.0,148239.0,2.0,110.0,Karavan,false,2020.0,Dizel
Volkswagen,Golf,33990.0,169200.0,1.6,85.0,Malo auto,0,2020.0,Dizel
Škoda,Karoq,42990.0,157050.0,2.0,85.0,Terenac,0,2021.0,Dizel
Mercedes-Benz,GLE 350,135000.0,107000.0,3.5,200.0,Terenac,true,2020.0,Dizel
BMW,320,11000.0,33.0,2.0,120.0,,true,2005.0,Dizel
Audi,SQ5,39800.0,156000.0,3.0,230.0,Terenac,0,2014.0,Dizel
Seat,Ateca,38990.0,122988.0,1.6,85.0,Terenac,0,2019.0,Dizel
Renault,Megane,27990.0,103735.0,1.5,85.0,Karavan,false,2019.0,Dizel
Peugeot,3008,42990.0,129329.0,1.5,96.0,,0,2019.0,Dizel
Škoda,Octavia,21900.0,222358.0,1.6,77.0,Limuzina,0,2013.0,Dizel
Opel,Insignia,27990.0,153317.0,1.6,81.0,Limuzina,0,2018.0,Dizel
Mercedes-Benz,C 200,17800.0,370000.0,2.2,100.0,Karavan,true,2011.0,Dizel
Mercedes-Benz,GLC 220,68990.0,194913.0,2.0,143.0,Terenac,0,2019.0,Dizel
Peugeot,208,10000.0,176765.0,1.4,85.0,,true,2013.0,Dizel
Volkswagen,Caddy,22000.0,199378.0,1.6,75.0,Caddy,false,2015.0,Dizel
Volkswagen,Passat,22950.0,246153.0,2.0,125.0,Limuzina,false,2011.0,Dizel
Audi,A3,13200.0,194000.0,1.6,77.0,Limuzina,0,2011.0,Dizel
Volkswagen,Passat,36990.0,133791.0,1.6,88.0,Limuzina,false,2019.0,Dizel
Škoda,Octavia,15900.0,264035.0,1.6,77.0,Karavan,0,2013.0,Dizel
Hyundai,Tucson,38990.0,148505.0,1.6,100.0,Terenac,0,2019.0,Dizel
Renault,Megane,29990.0,134475.0,1.5,85.0,Limuzina,0,2019.0,Dizel
Volkswagen,Touareg,44990.0,229124.0,3.0,193.0,Terenac,false,2015.0,Dizel
Audi,A3,42990.0,132050.0,2.0,110.0,Malo auto,false,2020.0,Dizel
Škoda,Octavia,30990.0,126392.0,1.6,88.0,Karavan,false,2019.0,Dizel
Mercedes-Benz,SLK 200,18000.0,235000.0,1.8,120.0,,0,2005.0,Benzin
BMW,X1,34990.0,205036.0,2.0,100.0,Terenac,false,2017.0,Dizel
Mercedes-Benz,GLC 220 Coupe,87990.0,101188.0,2.0,143.0,SUV,false,2019.0,Dizel
Audi,Q3,51990.0,172000.0,2.0,110.0,SUV,false,2021.0,Dizel
Škoda,Octavia,11900.0,260000.0,1.6,77.0,Limuzina,0,2010.0,Dizel
Nissan,X-Trail,35980.0,106817.0,1.6,120.0,SUV,false,2019.0,Benzin
Renault,Kadjar,33980.0,100902.0,1.5,81.0,SUV,false,2019.0,Dizel
Škoda,Octavia,24980.0,146285.0,1.6,85.0,Karavan,false,2018.0,Dizel
Audi,Q5,23800.0,228000.0,3.0,176.0,Terenac,0,2010.0,Dizel
Volkswagen,Passat,40990.0,90729.0,2.0,110.0,Limuzina,false,2017.0,Dizel
Volvo,V60,17999.0,215000.0,2.0,100.0,Karavan,true,2015.0,Dizel
Volvo,XC40,61980.0,107047.0,2.0,140.0,SUV,false,2018.0,Dizel
Mercedes-Benz,S 350,239900.0,55000.0,3.0,200.0,Limuzina,true,2022.0,Dizel
Volkswagen,Golf,11950.0,300000.0,1.6,77.0,,0,2011.0,Dizel
Volkswagen,Passat,38990.0,143172.0,2.0,110.0,Limuzina,false,2018.0,Dizel
Citroen,C4,16400.0,215000.0,1.6,68.0,Malo auto,0,2015.0,Dizel
Volkswagen,Golf,29990.0,127920.0,1.6,85.0,Malo auto,false,2020.0,Dizel
BMW,X1,19800.0,230.0,2.0,105.0,SUV,0,2012.0,Dizel
Volkswagen,Passat,41990.0,140519.0,2.0,110.0,Limuzina,false,2020.0,Dizel
Mercedes-Benz,A 200,7999.0,250000.0,2.0,103.0,Limuzina,true,2008.0,Dizel
Fiat,Panda,2950.0,240000.0,1.1,40.0,,0,2004.0,Benzin
Škoda,Karoq,36990.0,119382.0,1.6,85.0,SUV,false,2020.0,Dizel
Volkswagen,Passat,16800.0,253500.0,1.6,77.0,Limuzina,true,2011.0,Dizel
Škoda,Fabia,11900.0,170000.0,1.0,55.0,Limuzina,false,2015.0,Benzin
Renault,Megane,9900.0,250000.0,1.5,88.0,Karavan,false,2012.0,Dizel
Volkswagen,Passat,12900.0,243000.0,2.0,81.0,Limuzina,0,2010.0,Dizel
BMW,X6,39900.0,240000.0,3.0,180.0,Terenac,0,2012.0,Dizel
Volkswagen,Golf,27500.0,195000.0,1.6,85.0,Limuzina,0,2020.0,Dizel
Volkswagen,Golf,11700.0,290134.0,1.6,77.0,Limuzina,false,2009.0,Dizel
Zastava,Yugo Koral,800.0,222222.0,1.1,40.0,,0,1988.0,Benzin
Audi,Q5,39350.0,164000.0,2.0,140.0,Terenac,0,2014.0,Dizel
BMW,X5,119990.0,180000.0,3.0,195.0,SUV,true,2019.0,Dizel
Mitsubishi,Colt,7700.0,140000.0,1.2,55.0,Monovolumen,true,2012.0,Benzin
BMW,318,16000.0,215000.0,2.0,105.0,Limuzina,true,2009.0,Dizel
Citroen,C3,18400.0,141000.0,1.6,55.0,Limuzina,false,2018.0,Dizel
Volkswagen,Golf,3999.0,390523.0,1.9,85.0,Karavan,true,2001.0,Dizel
Audi,SQ7,105000.0,178000.0,4.0,320.0,,0,2016.0,Dizel
Volkswagen,Touran,15500.0,600000.0,2.0,81.0,Monovolumen,false,2017.0,Dizel
Volkswagen,Passat,6300.0,248000.0,1.9,74.0,,0,2001.0,Dizel
Opel,Insignia,11650.0,234588.0,2.0,118.0,Limuzina,0,2009.0,Dizel
Volkswagen,Golf,24500.0,270000.0,2.0,110.0,Limuzina,true,2014.0,Dizel
Opel,Corsa,1700.0,240000.0,1.2,1200.0,,0,1995.0,Benzin
Audi,A6,18200.0,255000.0,2.7,140.0,Limuzina,true,2009.0,Dizel
Škoda,Octavia,29900.0,189000.0,2.0,110.0,,false,2020.0,Dizel
Mercedes-Benz,A 180,6450.0,250000.0,2.0,80.0,,0,2004.0,Dizel
Volkswagen,Golf,12990.0,233185.0,1.6,77.0,Limuzina,0,2012.0,Dizel
Volkswagen,Golf Plus,13800.0,280000.0,1.6,77.0,Malo auto,0,2011.0,Dizel
BMW,X3,28900.0,171719.0,2.0,135.0,SUV,false,2011.0,Dizel
Volkswagen,Tiguan,21400.0,246300.0,2.0,103.0,Terenac,0,2010.0,Dizel
Volkswagen,Passat,12000.0,270.0,2.0,81.0,Karavan,true,2009.0,Dizel
Opel,Astra,9700.0,285000.0,1.7,81.0,Karavan,0,2011.0,Dizel
Volkswagen,Golf,13590.0,227000.0,1.6,77.0,Limuzina,false,2012.0,Dizel
Toyota,Avensis,23000.0,230000.0,2.0,105.0,Limuzina,true,2016.0,Dizel
BMW,X3,18900.0,105264.0,2.0,105.0,SUV,false,2009.0,Dizel
Volkswagen,Tiguan,28900.0,235009.0,2.0,130.0,Monovolumen,false,2013.0,Dizel
Peugeot,508,14999.0,231000.0,1.6,84.0,Karavan,0,2014.0,Dizel
Audi,A3,13490.0,270000.0,1.6,77.0,Limuzina,0,2011.0,Dizel
Citroen,Berlingo,13300.0,174758.0,1.6,68.0,,false,2011.0,Dizel
Audi,A4,13900.0,275352.0,2.7,140.0,Karavan,0,2008.0,Dizel
Volkswagen,Polo,9950.0,260000.0,1.6,66.0,Limuzina,0,2010.0,Dizel
Volkswagen,Passat,29990.0,205000.0,2.0,110.0,Limuzina,false,2014.0,Dizel
Peugeot,3008,30990.0,198462.0,1.6,88.0,,false,2017.0,Dizel
Mercedes-Benz,E 220,19900.0,300000.0,2.2,100.0,Limuzina,0,2010.0,Dizel
Mercedes-Benz,E 250,33900.0,217616.0,2.2,150.0,Limuzina,false,2014.0,Dizel
Škoda,Fabia,8800.0,162000.0,1.2,44.0,Limuzina,0,2011.0,Benzin
Škoda,Fabia,9700.0,217000.0,1.2,55.0,Malo auto,0,2012.0,Dizel
Volkswagen,Passat,14300.0,234390.0,2.0,103.0,,0,2011.0,Dizel
Audi,A4,9000.0,370000.0,2.0,103.0,Karavan,0,2005.0,Dizel
Volkswagen,Passat CC,30500.0,180000.0,2.0,140.0,Limuzina,0,2015.0,Dizel
Seat,Altea,23900.0,328000.0,2.0,130.0,Monovolumen,0,2014.0,Dizel
Volkswagen,Golf,26400.0,250000.0,1.6,85.0,,true,2019.0,Dizel
Citroen,Unknown,15000.0,199000.0,1.6,68.0,,0,2015.0,Dizel
Volkswagen,Golf,25700.0,130000.0,1.6,77.0,,0,2015.0,Dizel
BMW,318,20900.0,219000.0,2.0,105.0,Karavan,0,2014.0,Dizel
Opel,Insignia,9999.0,308000.0,2.0,118.0,Limuzina,0,2009.0,Dizel
Ford,C-Max,11999.0,132000.0,1.0,74.0,,0,2014.0,Benzin
Volkswagen,T5 Drugi,24900.0,390000.0,2.0,103.0,Kombi,0,2011.0,Dizel
Peugeot,508,27900.0,226000.0,1.5,96.0,Limuzina,false,2019.0,Dizel
Audi,SQ5,33999.0,160000.0,3.0,230.0,Terenac,true,2014.0,Dizel
Volkswagen,Passat,18900.0,225000.0,2.0,125.0,Karavan,true,2011.0,Dizel
Audi,A6,27000.0,235.0,3.0,150.0,,0,2011.0,Dizel
BMW,318,28000.0,190000.0,2.0,110.0,Limuzina,0,2015.0,Dizel
Ford,S-Max,8500.0,268574.0,1.8,92.0,Monovolumen,0,2008.0,Dizel
Audi,A4,40500.0,154200.0,2.0,110.0,Limuzina,false,2018.0,Dizel
Audi,A6,34900.0,201000.0,3.0,150.0,Limuzina,false,2013.0,Dizel
Audi,A4,32900.0,170000.0,2.0,140.0,Karavan,0,2016.0,Dizel
Peugeot,5008,13799.0,232000.0,2.0,120.0,,false,2010.0,Dizel
Audi,Q5,41500.0,215000.0,2.0,140.0,SUV,false,2015.0,Dizel
Volkswagen,Touareg,99000.0,150000.0,3.0,210.0,SUV,false,2018.0,Dizel
Audi,Q2,37000.0,164000.0,1.6,85.0,SUV,false,2019.0,Dizel
Volkswagen,Touran,13999.0,272000.0,1.6,66.0,,0,2010.0,Dizel
Audi,A7,29500.0,265000.0,2.8,150.0,Limuzina,true,2012.0,Benzin
Volkswagen,Golf,8500.0,229000.0,1.4,59.0,Limuzina,true,2009.0,Benzin
Fiat,Punto Evo,8499.0,245615.0,1.3,62.0,Malo auto,false,2010.0,Dizel
Volkswagen,Touran,13800.0,285000.0,2.0,103.0,Kombi,false,2011.0,Dizel
Škoda,Superb,58000.0,70450.0,2.0,140.0,Limuzina,true,2019.0,Dizel
Volkswagen,Passat,8750.0,315000.0,2.0,103.0,,true,2005.0,Dizel
Peugeot,3008,19500.0,180935.0,1.6,84.0,SUV,0,2015.0,Dizel
Renault,Kangoo,15999.0,339000.0,1.5,66.0,Caddy,0,2013.0,Dizel
BMW,750,154900.0,80000.0,4.4,390.0,Limuzina,true,2020.0,Benzin
Škoda,Scala,26000.0,167800.0,1.6,85.0,Limuzina,0,2019.0,Dizel
Volkswagen,Golf,20750.0,230000.0,1.6,66.0,,0,2015.0,Dizel
Volkswagen,Golf,49900.0,91460.0,2.0,110.0,Limuzina,false,2021.0,Dizel
Audi,Q3,35500.0,112.0,2.0,110.0,Karavan,true,2015.0,Dizel
Volkswagen,Golf,19500.0,213000.0,1.6,81.0,Limuzina,false,2015.0,Dizel
Škoda,Kodiaq,59900.0,171051.0,2.0,140.0,SUV,false,2019.0,Dizel
Peugeot,308,10500.0,303000.0,1.6,68.0,Limuzina,true,2013.0,Dizel
Peugeot,207,10400.0,90000.0,1.6,88.0,Kabriolet,true,2012.0,Benzin
Audi,A3,14500.0,350.0,2.0,125.0,,0,2009.0,Dizel
Renault,Clio,22500.0,107000.0,1.5,63.0,Limuzina,false,2020.0,Dizel
Mercedes-Benz,GLC 220 Coupe,79900.0,73811.0,2.2,125.0,SUV,false,2018.0,Dizel
BMW,318,24900.0,265000.0,2.0,103.0,Limuzina,0,2013.0,Dizel
